# layer class subject_idx subject_id channel_idx channel_name value
conv2 Right 3 9 54 P10 3.94768008e+04
conv2 Right 4 40 54 P10 4.32924805e+04
conv2 Right 5 7 54 P10 4.32327852e+04
conv2 Right 6 41 54 P10 2.81292891e+04
conv2 Right 7 49 54 P10 1.63153584e+04
conv2 Right 8 3 54 P10 3.30243555e+04
conv2 Right 9 8 54 P10 3.30596289e+04

conv2 Right 0 13 55 PO7 5.88038164e+04
conv2 Right 1 50 55 PO7 3.29968984e+04
conv2 Right 2 12 55 PO7 1.76347051e+04
conv2 Right 3 9 55 PO7 3.91774180e+04
conv2 Right 4 40 55 PO7 4.41000859e+04
conv2 Right 5 7 55 PO7 4.49575586e+04
conv2 Right 6 41 55 PO7 2.89874082e+04
conv2 Right 7 49 55 PO7 1.72074707e+04
conv2 Right 8 3 55 PO7 3.41601055e+04
conv2 Right 9 8 55 PO7 3.13476035e+04

conv2 Right 0 13 56 PO3 5.35308008e+04
conv2 Right 1 50 56 PO3 3.00632051e+04
conv2 Right 2 12 56 PO3 1.56423242e+04
conv2 Right 3 9 56 PO3 3.49266523e+04
conv2 Right 4 40 56 PO3 4.00588398e+04
conv2 Right 5 7 56 PO3 4.07161992e+04
conv2 Right 6 41 56 PO3 2.46524648e+04
conv2 Right 7 49 56 PO3 1.27998711e+04
conv2 Right 8 3 56 PO3 3.09305684e+04
conv2 Right 9 8 56 PO3 2.86251230e+04

conv2 Right 0 13 57 POz 5.45662344e+04
conv2 Right 1 50 57 POz 3.03776367e+04
conv2 Right 2 12 57 POz 1.57814238e+04
conv2 Right 3 9 57 POz 3.56047227e+04
conv2 Right 4 40 57 POz 4.07367266e+04
conv2 Right 5 7 57 POz 4.16554414e+04
conv2 Right 6 41 57 POz 2.54324570e+04
conv2 Right 7 49 57 POz 1.36348057e+04
conv2 Right 8 3 57 POz 3.14664688e+04
conv2 Right 9 8 57 POz 2.92156113e+04

conv2 Right 0 13 58 PO4 5.37713086e+04
conv2 Right 1 50 58 PO4 2.97176504e+04
conv2 Right 2 12 58 PO4 1.54872783e+04
conv2 Right 3 9 58 PO4 3.48618555e+04
conv2 Right 4 40 58 PO4 3.98781523e+04
conv2 Right 5 7 58 PO4 4.06545234e+04
conv2 Right 6 41 58 PO4 2.46711230e+04
conv2 Right 7 49 58 PO4 1.29491689e+04
conv2 Right 8 3 58 PO4 3.10463555e+04
conv2 Right 9 8 58 PO4 2.87223633e+04

conv2 Right 0 13 59 PO8 5.67627812e+04
conv2 Right 1 50 59 PO8 3.28519688e+04
conv2 Right 2 12 59 PO8 1.72293359e+04
conv2 Right 3 9 59 PO8 4.06505625e+04
conv2 Right 4 40 59 PO8 4.37375352e+04
conv2 Right 5 7 59 PO8 4.43951406e+04
conv2 Right 6 41 59 PO8 3.04583633e+04
conv2 Right 7 49 59 PO8 1.97441816e+04
conv2 Right 8 3 59 PO8 3.33067383e+04
conv2 Right 9 8 59 PO8 3.16943574e+04

conv2 Right 0 13 60 O1 5.82635117e+04
conv2 Right 1 50 60 O1 3.23929961e+04
conv2 Right 2 12 60 O1 1.71191484e+04
conv2 Right 3 9 60 O1 3.84820547e+04
conv2 Right 4 40 60 O1 4.31033594e+04
conv2 Right 5 7 60 O1 4.45299062e+04
conv2 Right 6 41 60 O1 2.86974883e+04
conv2 Right 7 49 60 O1 1.71567754e+04
conv2 Right 8 3 60 O1 3.39990078e+04
conv2 Right 9 8 60 O1 3.05842520e+04

conv2 Right 0 13 61 Oz 5.29402656e+04
conv2 Right 1 50 61 Oz 2.95898906e+04
conv2 Right 2 12 61 Oz 1.53485586e+04
conv2 Right 3 9 61 Oz 3.43944922e+04
conv2 Right 4 40 61 Oz 3.92806406e+04
conv2 Right 5 7 61 Oz 4.00065703e+04
conv2 Right 6 41 61 Oz 2.42575820e+04
conv2 Right 7 49 61 Oz 1.23420146e+04
conv2 Right 8 3 61 Oz 3.06026445e+04
conv2 Right 9 8 61 Oz 2.80117637e+04

conv2 Right 0 13 62 O2 5.58972969e+04
conv2 Right 1 50 62 O2 3.17212148e+04
conv2 Right 2 12 62 O2 1.67132500e+04
conv2 Right 3 9 62 O2 3.86005312e+04
conv2 Right 4 40 62 O2 4.20595820e+04
conv2 Right 5 7 62 O2 4.27019062e+04
conv2 Right 6 41 62 O2 2.83872715e+04
conv2 Right 7 49 62 O2 1.67506758e+04
conv2 Right 8 3 62 O2 3.29331680e+04
conv2 Right 9 8 62 O2 2.98502812e+04

conv2 Right 0 13 63 Iz 5.67976797e+04
conv2 Right 1 50 63 Iz 3.16087363e+04
conv2 Right 2 12 63 Iz 1.64033730e+04
conv2 Right 3 9 63 Iz 3.71329141e+04
conv2 Right 4 40 63 Iz 4.18534492e+04
conv2 Right 5 7 63 Iz 4.29650977e+04
conv2 Right 6 41 63 Iz 2.82056660e+04
conv2 Right 7 49 63 Iz 1.66005332e+04
conv2 Right 8 3 63 Iz 3.34674062e+04
conv2 Right 9 8 63 Iz 3.00215723e+04

